id;imie;nazwisko;nazwa_firmy;email;telefon;miasto;wiek
b2079f6d-f9fb-4730-8e07-87b82c85ee06;Anita;Wypiór;FPUH Linka-Koźlak i syn s.c.;roza68@example.net;+48 600 427 754;Zamość;18
0efc4544-1e12-4278-aecd-aab85a79566c;Ksawery;Zdonek;Spółdzielnia Smyl;janmieszala@example.net;794 989 292;Police;22
a1b19f7f-78a0-47a9-9905-e5750d52167d;Dorota;Kontny;Domżał Sp. z o.o.;julianbugno@example.com;+48 514 091 421;Tychy;44
3a00098b-f526-40c0-a402-4eaa2b053dcc;Ryszard;Niedźwiadek;Grupa Piskor;ziniewiczmelania@example.org;+48 697 658 348;Piastów;57
78a9a282-18e2-478e-849e-186e2b6fab7d;Lidia;Hojka;FPUH Dawidek;chladolga@example.net;22 793 10 57;Żary;23
4f675980-9fff-4adb-8535-9760712a65be;Gaja;Orszulik;Stowarzyszenie Grund Sp. z o.o. Sp.k.;chebajulian@example.net;+48 602 425 426;Kielce;24
40f0f6e6-9f4d-4d8f-8b1c-c9907b97133d;Anastazja;Drewicz;Goral-Dydak Sp.k.;tczupryn@example.net;+48 780 620 455;Kościerzyna;51
9d9f17ae-6ac9-47b0-8cba-2263a3d1c7a6;Alan;Nurek;Gabinety Witan;petrusfilip@example.com;781 097 508;Białystok;61
16ddf95d-059e-4935-ac3b-7cea123d6b53;Jędrzej;Kamyszek;PPUH Ostapczuk;mariannasykala@example.org;886 744 326;Oleśnica;55
7ab30d50-1e66-4b30-be2b-62aef4c06551;Stefan;Januszko;Spółdzielnia Butrym s.c.;miloszstroka@example.org;790 233 676;Nowy Dwór Mazowiecki;68
9fca5606-0a40-4335-b567-caaea464e736;Wojciech;Powierża;Spółdzielnia Fiedoruk;cezarypatalas@example.net;+48 516 577 969;Oława;67
2d3a333e-a2e7-4ab2-a1c3-538b519378c5;Anna Maria;Gołek;PPUH Sochaj Sp. z o.o.;kwapienewelina@example.net;502 156 215;Ząbki;26
b92d2937-5f15-4505-9ce1-94404b572da6;Olgierd;Bełz;Gabinety Godyń-Kiełbik s.c.;radoslaw57@example.org;+48 502 515 151;Jelenia Góra;46
f0d85a24-532b-4be0-9096-869b4dde3ea4;Filip;Kawulok;FPUH Nurek;kolsuteryk@example.net;518 611 836;Cieszyn;58
d03ff817-e8c4-4178-a5e0-2101d632e8a1;Sebastian;Turlej;Stowarzyszenie Bakalarczyk s.c.;jakubiukkarol@example.com;+48 22 097 85 03;Jarosław;63
875924c2-0bc9-4c47-96b4-e2b4d78af50f;Krystyna;Drewnik;Spółdzielnia Teper i syn s.c.;rafalkrekora@example.net;+48 502 339 085;Białystok;32
12eb078f-0cf5-4e87-838d-c579138a5506;Aniela;Kochman;Stowarzyszenie Karwala S.A.;nikodem66@example.net;+48 790 058 654;Mińsk Mazowiecki;32
823b1188-09a3-42a4-95b5-0ad5f1db8c4a;Artur;Czubaszek;Grupa Furga-Janoszek Sp.j.;ciepluchemil@example.com;736 921 049;Głogów;61
e1be40b0-2fcc-4080-93b7-3abccddbaff1;Olaf;Sąsiadek;PPUH Chalimoniuk;rozalia74@example.net;32 472 29 17;Środa Wielkopolska;40
b8f0b1d9-1100-46c1-a2b0-bd5d38fcfab9;Angelika;Rysz;Pych-Worach Sp. z o.o.;pakosmaurycy@example.com;739 387 866;Nowy Dwór Mazowiecki;50
04aa56b7-8d1b-4538-8bf4-0d60480689aa;Anastazja;Olchawa;Gumienna-Witka Sp. z o.o. Sp.k.;gcwirko@example.com;+48 538 064 713;Świebodzice;57
161873ac-2770-4dca-85a1-401e955f2774;Radosław;Sibiga;Liedtke-Sosnówka s.c.;ksosniak@example.com;+48 796 738 168;Toruń;18
e8de5441-cb9d-4920-86b0-77fb3ffa9648;Aleks;Derek;FPUH Malesza;ypasztaleniec@example.com;+48 574 074 134;Starachowice;20
62a84653-34f5-4c60-bb19-15386b1789ef;Kornel;Machoń;Waszczyk s.c.;franciszekduczek@example.org;+48 536 936 013;Środa Wielkopolska;35
8117d7eb-e67d-437a-a7dd-e09448dffa03;Filip;Gwara;FPUH Majdak i syn s.c.;ksporek@example.com;+48 884 746 871;Giżycko;31
fac9e70f-8536-4f31-990e-b7fcc29ce9b9;Julian;Stempel;FPUH Augustynek;idakubrak@example.com;22 657 37 89;Skawina;46
41560a28-33c5-461d-8958-9a1fc2d21aef;Anita;Rochowiak;Fundacja Toborek s.c.;arkadiuszskrzecz@example.org;+48 885 069 650;Kołobrzeg;41
4a99203b-4cd6-4325-9de6-f168c27cb9d7;Monika;Kalinka;FPUH Gwardiak-Paździora Sp.k.;makskudela@example.net;602 527 330;Kluczbork;68
307f0294-9216-4700-acf1-44623bebc8f6;Hubert;Gajowiak;Grupa Giersz;anitalejk@example.org;510 465 791;Racibórz;36
e4d4ca66-cc9f-4157-912c-2e69334992ba;Aurelia;Błądek;Gąbka Sp. z o.o.;wwodka@example.org;+48 577 660 613;Żory;63
37cef0f6-fb25-4634-ac08-45c734b2cec6;Ernest;Herda;Stowarzyszenie Skowyra Sp.j.;ignacy28@example.net;+48 724 369 794;Iława;20
e1d6764f-f091-49fb-93b5-99629ce24cd8;Alex;Stoltman;Wochna-Rezler i syn s.c.;oleksadawid@example.com;+48 880 775 260;Lubliniec;55
cf731181-cb6d-4a27-96a8-91e78152647c;Leonard;Koźlak;Wrześniak Sp.j.;kazimierzkalota@example.com;+48 572 381 677;Bielsk Podlaski;42
c958fb88-d1ab-4b31-ba59-dd352fb209db;Agnieszka;Zubel;FPUH Wódka S.A.;angelikaambrozewicz@example.org;+48 786 481 249;Lębork;32
54f77062-df73-4809-8c4e-72d77a465bdb;Tobiasz;Doktor;Spółdzielnia Pniak;janpolchlopek@example.com;+48 883 416 519;Olkusz;69
4ce1e5ef-dbed-4e00-890f-555bfb22a447;Daniel;Soczówka;Grupa Iskierka;marcellakota@example.net;+48 697 271 092;Kalisz;32
b0740a3b-498a-4b90-b4ef-626bca51f3f5;Marcin;Jessa;PPUH Berdzik Sp.j.;oliwier24@example.com;+48 506 694 299;Kościerzyna;26
1f415f0b-d17a-4cf5-862f-ed9791717140;Angelika;Iciek;Stowarzyszenie Chlebek-Wujec Sp.j.;sebastian45@example.com;729 391 802;Kluczbork;41
47d9ccc3-edbe-4f2f-8657-a702aeb65e2c;Krystyna;Grzelec;Prawdzik Sp.k.;torzeliza@example.com;530 882 378;Nowa Ruda;22
904bf6bc-fd48-45db-86a3-f125fae9b684;Olaf;Helman;Ziegert-Żok Sp. z o.o.;kornakmateusz@example.net;722 951 791;Inowrocław;18
f85cec49-6e8b-4f7f-9128-c6c9b90ee7f6;Albert;Salwin;Fundacja Narożny Sp.j.;dnijak@example.com;600 117 563;Siedlce;31
507f99e7-2d8e-48d7-b913-662e9aa7c56a;Artur;Kulisz;Grupa Wilkos-Pachowicz Sp. z o.o. Sp.k.;ada27@example.net;880 121 605;Świnoujście;22
145fc4ff-561b-47f4-b9dc-8a06f8d2437d;Bianka;Pracz;Gabinety Sobkiewicz-Dargacz S.A.;kamila60@example.org;+48 735 792 264;Wyszków;45
b876ea8a-f54d-4dd8-9f45-2ba482b80f1f;Jacek;Królikiewicz;Pabisiak i syn s.c.;filip06@example.org;+48 22 153 24 89;Nowy Dwór Mazowiecki;35
783921ae-b8c4-4886-b58f-e6c761516d21;Franciszek;Frącz;FPUH Grotek s.c.;jteper@example.org;+48 504 424 132;Skierniewice;65
4f600437-6af0-44c7-817e-297f16026564;Robert;Przeklasa;Achtelik s.c.;fpeciak@example.org;+48 883 042 134;Kościan;40
dde594f8-9618-4227-8fac-0d6bcfd100ec;Olaf;Plak;Ważna-Folga S.A.;tymoteusz22@example.net;22 040 58 53;Łomża;25
4a89fa79-083f-4046-9ce4-a3dab54d29ba;Michał;Rozynek;Szynkiewicz-Zimoląg i syn s.c.;pflasza@example.com;721 130 472;Gorlice;29
7f02ce52-2c76-41cb-a05c-63f34c36284e;Julita;Rosłon;FPUH Gzyl;esuchora@example.net;+48 668 886 158;Wałbrzych;67
6b473178-48cb-4724-82fb-3d1ce868476a;Alan;Rozumek;PPUH Owsiany Sp.k.;igor71@example.com;+48 697 273 823;Sanok;21
50ef3591-1355-4278-8e51-6e86cd1e89de;Michał;Pawliczak;Fraś Sp. z o.o.;kazimierzbarcz@example.org;+48 887 015 356;Poznań;27
52dce64b-6a03-4259-9aed-d03b72d88fd3;Dominik;Panicz;Grupa Grzelec i syn s.c.;bartek67@example.net;+48 784 821 540;Świdnica;59
0493261c-380c-47fc-a9d2-79440cc154c0;Rozalia;Pitala;Fundacja Dzierżak-Pacia S.A.;gabriel55@example.org;+48 730 512 381;Nowy Targ;24
d425f974-fa9d-440b-912a-5c43165ac7e6;Cezary;Wenda;PPUH Filas S.A.;brunogieron@example.org;+48 503 353 321;Wołomin;39
c28cdf3d-d871-4927-8dd4-f3524c9a0eab;Róża;Block;Kordys Sp.k.;bianka79@example.com;22 871 44 80;Rybnik;18
f703d6b2-ea63-4ba7-8766-6425917f6119;Kazimierz;Walasik;Fechner-Strzoda i syn s.c.;cszczepaniuk@example.com;+48 22 924 80 54;Przemyśl;33
84b6b18e-fa1d-4a49-b0c0-96165b0eff01;Tomasz;Polakiewicz;Wawrzynkiewicz-Jaremko Sp.k.;krystyna63@example.net;+48 511 752 966;Tarnowskie Góry;23
43cf1edd-0e18-4eb2-9bf1-7be53bea0688;Radosław;Więcławek;Fundacja Wasilewicz-Dziewior Sp. z o.o. Sp.k.;brozum@example.net;+48 698 918 126;Konin;50
ac25f42a-2e99-4326-b144-d5bcc6f12d65;Olga;Wołczyk;Fundacja Fulara;franciszek63@example.net;605 266 286;Kołobrzeg;21
90ef8573-e8fe-42c8-b713-9875ac67b01a;Olga;Roś;Grupa Sado Sp.j.;gojborys@example.com;787 099 768;Jastrzębie-Zdrój;37
b7f4fb44-e7b1-4d15-9517-23f380e8028a;Dariusz;Bondyra;Spółdzielnia Bazyluk;nicole60@example.net;887 493 996;Piastów;36
6b057466-669f-4a08-a41d-a22b5cc6925c;Gaja;Kliszcz;Gabinety Gal-Gągała Sp.k.;teodorowiczmichal@example.com;512 911 691;Piekary Śląskie;34
530264db-927c-4462-9da2-34e990f9cb23;Kaja;Chwedoruk;Grupa Kaja;hberek@example.net;+48 888 405 852;Grodzisk Mazowiecki;32
18ebdaee-dc6d-4064-bee6-383b0c19d30b;Dorota;Leśko;Fundacja Zawartka;nikodem81@example.org;735 940 091;Świnoujście;59
b1292c39-e5fe-4032-971e-d3d0ebf3a82b;Inga;Nocek;PPUH Picheta s.c.;nicole96@example.net;728 432 829;Włocławek;20
b43123a7-dbae-4ca2-8aac-30604307bb1e;Eryk;Kroczak;Wolff-Hrynkiewicz Sp. z o.o.;guzar@example.net;+48 32 571 29 91;Gdynia;42
f18d6c12-34cb-451d-8fc2-b6b93a8c6888;Patryk;Bobel;Fundacja Siedlaczek;mrutowicz@example.com;532 446 592;Goleniów;38
19a7567d-e925-49c4-b65b-8cd8a718f447;Olga;Kowala;Grupa Cop s.c.;gbabol@example.com;+48 698 197 770;Biłgoraj;22
857bf120-dea4-4007-9d09-1e5d79629fe3;Marcel;Cheba;Maruszczak i syn s.c.;luszczakemil@example.com;32 815 18 32;Szczytno;48
ecfb2e86-b973-44b3-8d06-b6bd07a82eb1;Sylwia;Komander;Stowarzyszenie Cherek-Klos Sp.j.;rozatorz@example.net;+48 734 270 680;Sopot;54
cc4b4672-85dd-4cc0-bed3-371d19b71483;Sandra;Stoltmann;Gabinety Kiełek Sp.k.;ebalcewicz@example.net;+48 695 671 497;Augustów;65
9009688d-6ecc-4007-b04a-81d065ba219c;Iwo;Pitek;Szynkiewicz-Wudarczyk Sp.k.;karolwegrzynek@example.net;+48 889 378 074;Siemianowice Śląskie;18
a7a85581-d1ca-4ba2-b699-8dfb396a6321;Sylwia;Rawa;Ciereszko Sp. z o.o. Sp.k.;alextoborek@example.org;795 845 714;Myszków;61
74110bb2-1ce5-4d4a-9115-f530459e06c1;Bartek;Golczyk;PPUH Przybyś-Kansy Sp. z o.o. Sp.k.;urszula14@example.net;+48 530 460 114;Skierniewice;36
afa8267a-97bb-4e91-966e-7408107b0515;Cyprian;Grymuza;Grupa Adamaszek S.A.;kacperjanka@example.net;794 505 737;Chojnice;49
02b3e205-ccf3-44cd-b8f8-d64140aa485e;Bianka;Raszkiewicz;Grupa Jędrys Sp.k.;nataniel13@example.com;+48 729 548 968;Pabianice;64
5bfc391a-f25d-4a17-bf3d-9386b13f025a;Józef;Komander;Fundacja Bork-Sądej Sp. z o.o.;malwina18@example.com;731 673 919;Skawina;41
d86f8f7a-6e10-48b5-82cd-94b2b070a8fd;Marianna;Kaletka;Fudalej-Kycia s.c.;rozmiarekjerzy@example.net;668 348 998;Siedlce;35
d4940f78-c23e-461e-8f8c-73c319de249d;Malwina;Goliszek;Chłąd-Żółtek Sp. z o.o. Sp.k.;fszajda@example.com;699 177 640;Stalowa Wola;49
c0800f0c-f0f2-4b77-93dd-1c96fe791d8f;Bianka;Lemke;Stowarzyszenie Karłowicz S.A.;krystian84@example.net;+48 785 938 064;Legnica;57
6150f259-8769-4b0d-a46a-cdba9385c753;Adrianna;Pazoła;Gabinety Mytnik;ywieckiewicz@example.net;503 411 378;Białystok;46
80ee4713-7d34-4194-b5e5-0ba71dabcbe7;Grzegorz;Waloszek;Spółdzielnia Jacak-Kasper Sp. z o.o.;dorotakidon@example.net;+48 729 759 357;Bielawa;39
a051b648-9148-4f28-b94b-fc462580f888;Eryk;Mesjasz;Budzyń Sp. z o.o.;xkus@example.net;32 189 78 45;Opole;34
009a65fe-d14a-4b45-a368-1b8a73e2a88a;Maksymilian;Krekora;Karnas s.c.;liwia41@example.org;+48 577 442 503;Mińsk Mazowiecki;69
48218415-4a11-42ba-ad77-69751c4f14e6;Kamila;Praczyk;Spółdzielnia Krzeszowiec-Oleśkiewicz S.A.;mieszkoglica@example.org;883 115 214;Wejherowo;52
69c73471-ed19-4762-bb64-f6dae74cfe84;Aniela;Macioł;Grupa Szyca Sp.k.;rkrysta@example.com;+48 537 407 113;Oława;50
9af58f4a-954e-4804-a2b7-4d799b57d87a;Dorota;Job;Barankiewicz-Dorociak Sp.k.;gsadej@example.org;781 987 620;Chełm;59
16793d2b-7e22-463e-bfde-ecbb3f64f18f;Eliza;Dankiewicz;Fundacja Cimoch;tobiaszskomra@example.com;+48 533 430 441;Kłodzko;42
46c2f7c6-6336-4414-b4e1-b384d593b9d1;Ernest;Misiarz;PPUH Ignatiuk-Morawiak s.c.;marikaolearczyk@example.net;696 874 396;Ruda Śląska;64
447cea5d-f3f9-472b-9009-4cc1bd755ad4;Lidia;Samoraj;Gogola-Windak Sp.k.;ymargol@example.net;699 666 251;Kraków;63
0fa1096d-a453-4086-9a09-2ddc9a04a46d;Radosław;Ziarnik;FPUH Piotrkowicz-Siedlaczek Sp.j.;ipawliszyn@example.org;+48 736 543 373;Reda;62
5dc9b3d4-4861-4740-8194-52822f48b387;Aurelia;Skrobot;Stowarzyszenie Drobny Sp. z o.o.;tolalenik@example.com;+48 789 800 030;Kwidzyn;53
298fcf65-9da8-4a09-a312-a5ada6b64ac5;Arkadiusz;Czesak;Gabinety Bok;wojciech29@example.org;+48 695 031 096;Leszno;43
cffc94d0-4a81-42a5-be24-eb17f1a17bb3;Julianna;Kudłacz;Gabinety Basista-Terka i syn s.c.;romankiewiczarkadiusz@example.org;+48 22 566 58 88;Tarnobrzeg;38
98b791c8-ac58-4db5-a129-e206d9082e0e;Dagmara;Folga;Ochnik Sp.j.;marika57@example.org;+48 513 677 168;Poznań;62
83e3943a-14a9-49e7-9e61-72a8243f2532;Stefan;Kniaź;PPUH Kawala-Mosur Sp.j.;mariannawaldoch@example.net;+48 726 152 927;Krotoszyn;49
890e2b9a-15b6-47d5-bc1c-c7b85a41436c;Gustaw;Serwach;Spółdzielnia Ziemak S.A.;gaja79@example.org;883 012 776;Ruda Śląska;68
acf8a005-4d52-40de-8a15-def876def41f;Kacper;Ludwik;Sosnówka s.c.;witaanastazja@example.org;724 397 115;Jasło;47
0d73f3b3-527a-4ea4-9ca1-783c6418a2a2;Przemysław;Patalas;Adrian Sp.k.;leon99@example.com;+48 737 624 947;Świnoujście;61
c3ac7b5d-5fbe-4fef-9fe1-c011aa20262c;Maksymilian;Smolec;Świgoń Sp.k.;aurelia67@example.net;+48 793 768 805;Giżycko;47
33266a15-b07a-4656-9ea6-19557d48ec33;Kalina;Cetera;Stowarzyszenie Bartoś-Paprotny s.c.;daniel68@example.com;575 045 209;Wołomin;47
4c831ee1-eb9b-4991-a3d3-319ac99e1ba0;Klara;Kafel;Grupa Pierchała;olafkarys@example.org;727 203 411;Stalowa Wola;51
1508d2e5-7925-4c17-aebb-6e73e39aba6a;Wojciech;Janczarek;FPUH Reich;jedrzejlorens@example.net;+48 731 306 033;Otwock;19
616a6b51-613f-4f5a-91d1-6eaf34a8ddfb;Stefan;Potyrała;Jaracz i syn s.c.;marcelziajka@example.org;+48 722 196 136;Oleśnica;34
19d3c206-d6fa-493a-90f5-56d891a391be;Olgierd;Beker;Toczko-Bicz S.A.;julitadziob@example.org;+48 500 561 370;Kluczbork;55
74342b2b-dd87-488d-a536-8f74b05ada4c;Miłosz;Litwa;Bogumił Sp. z o.o. Sp.k.;alanberendt@example.org;661 153 509;Zambrów;50
b77ec991-b62a-4de7-a537-be8cef2b5e46;Julian;Janasz;Spółdzielnia Siejak-Strzępek i syn s.c.;eryk79@example.net;535 983 608;Nysa;36
5a55d0d6-db35-45d1-842e-80d53a100fb5;Olga;Sankiewicz;Stowarzyszenie Dryka;radoslaw00@example.net;531 138 492;Zgierz;69
9cb1fcaa-8128-4894-8133-285a4af19fe5;Ewa;Pawlukiewicz;Grund-Mainka Sp.k.;gabrielhajdukiewicz@example.com;579 917 411;Pabianice;46
b746fdd3-0a7e-41cf-b233-3c5b6b566be0;Mieszko;Kargol;PPUH Szajek Sp.j.;iwo19@example.org;+48 796 168 892;Stargard Szczeciński;46
b103f400-4c1e-4f3f-b8ad-c63e88107140;Gaja;Wilusz;Fundacja Danilczuk;kornelciesielka@example.org;+48 662 209 251;Radom;58
467357ab-af5e-41fb-90df-c58ed27b8557;Roksana;Handzel;Grupa Pyc;usiemienczuk@example.com;736 853 116;Grudziądz;68
19b75926-1715-4ac0-ba36-489c6297fa99;Maciej;Rajtar;Spółdzielnia Dolega;kamil38@example.com;+48 728 665 244;Wałcz;34
d9aebc1e-a821-4e8c-ad4e-e672e832d20e;Krzysztof;Dyczko;FPUH Boś;krystyna73@example.org;+48 736 371 918;Szczecin;70
9e4e6f7e-e18b-41d7-aba6-c5d4e2b1e3d1;Jędrzej;Szlaga;Surmiak Sp. z o.o.;gwiese@example.com;+48 696 386 567;Gniezno;55
b2381adf-e077-42f5-8a61-c841f0cb5fdb;Kamila;Panasewicz;Fundacja Żmija Sp.k.;kprystupa@example.net;+48 600 524 141;Września;28
f78bcc92-423e-4de0-b687-53edf76fc4d1;Paweł;Hanzel;Fundacja Bojdo-Jeske Sp. z o.o. Sp.k.;dzagozda@example.org;+48 571 532 244;Bydgoszcz;63
fc17bea6-a50d-4d57-8aa5-cd2fc996a73e;Józef;Matula;Grupa Jaremko;blazejkastelik@example.org;32 689 87 88;Zabrze;54
e6099635-6848-4b8a-b33c-0b06f952dadf;Ewa;Kycia;Fundacja Iwanow;dawideksonia@example.com;573 878 531;Piastów;67
e53a58b2-2075-4744-b92c-9a240d3c826b;Hubert;Młotek;Skolik Sp.k.;nataniel45@example.org;+48 730 253 206;Bielsk Podlaski;46
e8a67c33-fff4-403d-afa7-da7f9ce7ba5f;Dariusz;Lampa;Dłubak-Fiołek S.A.;olgierdwosiek@example.net;32 815 05 75;Kwidzyn;37
7c334b8c-0df5-4a6f-8dbd-b39136d639e2;Miłosz;Ostręga;Spółdzielnia Marat-Pyziak Sp. z o.o.;jacekniedospial@example.com;660 057 544;Inowrocław;53
427a62e1-3509-41ad-89ce-783c41ad77d4;Tola;Żok;Prokopczyk S.A.;ryszard04@example.net;+48 739 885 528;Ostrowiec Świętokrzyski;68
1c92a519-bb5a-449d-861a-687342936093;Przemysław;Reichel;Fundacja Chaber S.A.;siedlikfranciszek@example.org;+48 738 273 300;Siemianowice Śląskie;38
45eb04b4-43fc-4b4b-ae3b-996afc9b2af6;Karol;Dąbrowicz;Stowarzyszenie Jeske;maciej58@example.org;+48 519 703 874;Chrzanów;40
3458f08d-d011-404a-a417-0f7c5117fbad;Grzegorz;Seta;Białous i syn s.c.;leon47@example.net;+48 694 035 821;Wałcz;38
1857b045-81c7-4d44-b9ea-9195f31c7308;Oskar;Tytko;Zapadka-Famuła Sp.j.;rklosowicz@example.org;608 033 231;Środa Wielkopolska;35
5205feba-1ad5-49d0-a0de-9aff14338e72;Aniela;Gryga;Gabinety Panuś Sp. z o.o. Sp.k.;fpodpora@example.com;+48 668 040 428;Swarzędz;42
f5d9d96c-f0ee-4bb1-8726-3e0c58d1e1c5;Błażej;Pupek;Trojanek-Ufniarz s.c.;fryderyk92@example.com;+48 533 512 259;Radomsko;61
dac125eb-98e7-49a6-b8ff-2f6f18c68a9f;Arkadiusz;Wajer;Kastelik-Rzeźniczak i syn s.c.;witold96@example.net;+48 880 266 328;Kwidzyn;55
6d090bff-9ed5-421e-b23d-d904c77bdda0;Andrzej;Troć;Nabiałek S.A.;sylwiamieloch@example.com;32 297 18 87;Ostrowiec Świętokrzyski;18
b9401fcf-18f2-4b9f-ad84-2a00447d0f2d;Kamila;Doroszuk;Stowarzyszenie Gorgol;arkadiusz93@example.com;572 545 624;Radom;20
c7b7dbe9-9915-43ca-95ff-8fd7a91e5eb3;Emil;Kranc;Wójs S.A.;gendekkalina@example.org;792 279 554;Lubliniec;19
a1864224-73b9-4c7f-93c1-038ccb27ec61;Adrian;Bors;Gabinety Macek-Kik i syn s.c.;zhalama@example.net;+48 889 801 874;Bełchatów;63
a9536f9e-c769-4852-ac1b-805219354ad0;Bruno;Zbrzeźniak;Odrzywołek Sp.j.;mateusz61@example.net;+48 606 055 947;Gorzów Wielkopolski;30
91f99a52-a023-4a7a-88b8-2b71d9d5e1ee;Urszula;Niedośpiał;Stowarzyszenie Fydrych S.A.;ykrzeszowiec@example.com;577 282 332;Grudziądz;64
0833d457-8118-44d0-8af5-d8e6fd07e8e3;Nicole;Pabis;FPUH Dyjach;czuberek@example.com;+48 698 843 721;Gliwice;32
691d37d8-a93f-4aea-8202-e500dbb6aabc;Krystian;Bzymek;Kurz-Nóżka i syn s.c.;lukasz30@example.org;+48 881 893 439;Zduńska Wola;44
ed9fa96d-d077-42f3-9072-a266c65389a0;Eryk;Burza;Stowarzyszenie Gromala-Boś Sp.k.;kalina42@example.com;533 203 382;Dębica;54
6d998b2d-a1e2-4e68-9661-b88e4319b2b3;Adam;Łosiewicz;Gabinety Lisik;bruno50@example.com;601 802 749;Malbork;20
15cbc1ef-44fa-47bc-be39-6e0c54bb297a;Urszula;Myszk;Fundacja Ledzion Sp. z o.o.;maksymilian45@example.net;509 610 490;Legnica;60
87b5a4fe-e004-4bdf-9cf6-7bafe1696a99;Marika;Nikołajuk;Fundacja Szulczyk;klosekjakub@example.org;698 492 650;Sandomierz;27
8fffd357-06c8-4ec0-9f7f-0a25319a403b;Bartek;Śleziak;PPUH Skutnik Sp. z o.o. Sp.k.;przewlokakajetan@example.net;+48 697 596 131;Piastów;47
185b577b-3c21-43ed-8d80-9b29a49d99cd;Juliusz;Koperek;Hanke-Kuźnia Sp. z o.o.;sadlikkaja@example.com;+48 516 371 114;Wągrowiec;50
d9419100-8c24-4bf6-8ea3-add9e65837de;Damian;Janc;PPUH Lemanowicz i syn s.c.;tadeuszliedtke@example.net;780 808 830;Lubliniec;64
5377e215-dd37-4f8f-a9d5-f5e1e2f8f199;Mateusz;Jaźwiec;Zdobylak-Surmiak Sp. z o.o. Sp.k.;damianzacharczuk@example.org;696 551 793;Radom;33
b8865271-e470-4498-9a96-a2b2c1508c6c;Damian;Miozga;Stowarzyszenie Fronczek-Gruchot S.A.;marikasurmiak@example.com;579 294 960;Gorzów Wielkopolski;59
ccf58258-47b9-4114-8d0c-7731e27de92e;Dariusz;Wołczyk;Grupa Klatka-Glanc s.c.;imosur@example.net;32 939 65 73;Mikołów;41
189b68e5-6fef-452f-b2cf-73906eba07f2;Sandra;Mleczak;Felisiak S.A.;ida22@example.org;+48 603 729 231;Kętrzyn;69
5beebd6e-f4cf-498c-95f2-631715d03b14;Kajetan;Koronkiewicz;Kozubal-Milczarczyk i syn s.c.;boryslichon@example.org;+48 32 464 02 64;Krosno;69
2f6678a3-d446-4e33-a52a-27e5e59bdc8d;Klara;Kramer;Spółdzielnia Kopiczko;jeremi99@example.org;532 763 116;Skarżysko-Kamienna;53
423bc0b2-fa0d-4f52-9478-57d54821f8b9;Wiktor;Bondaruk;Grupa Trojanowicz-Cogiel s.c.;anitachoina@example.net;500 958 073;Ruda Śląska;69
59f4d306-8648-4df6-8469-8fa1f78e1735;Przemysław;Brudny;FPUH Wendt;robert54@example.com;+48 665 519 763;Bełchatów;58
dcb0cd6c-c0f3-467f-863d-bfd8b90b9732;Przemysław;Litewka;Linka s.c.;cezary19@example.com;+48 535 451 631;Mikołów;49
765d6ef6-c031-4d17-bbd4-557051021de2;Jędrzej;Browarczyk;Adamaszek-Kurzac Sp.j.;janina12@example.net;577 141 035;Żagań;46
cf2cb902-7cdf-43aa-9440-816a3de64c9e;Ewa;Pośnik;Stachewicz-Pokusa Sp.k.;franciszekkaraskiewicz@example.net;785 031 914;Augustów;18
81418d3f-26a7-4d84-a966-26ac7c7fa214;Alan;Cymer;Ziniewicz S.A.;krystianolchawa@example.org;788 476 797;Kraków;41
734052e1-3014-4430-a9db-0506ba756e2a;Kacper;Łągiewka;PPUH Podeszwa-Szela S.A.;igor43@example.org;504 297 852;Racibórz;48
2119a1b7-1e8a-4ef2-a48b-a0a51e8cf6a5;Maksymilian;Kobak;Stowarzyszenie Zioła-Chachuła Sp. z o.o.;kazimierczukoskar@example.net;22 495 52 71;Ruda Śląska;37
5c818a33-8c86-45c2-8e05-02bc9c7ba581;Maksymilian;Dykas;Mojsa Sp. z o.o.;vdubis@example.com;+48 602 866 098;Nowy Sącz;38
ade4500e-7306-44b8-899a-c889cc6315d5;Nela;Olszyna;Spółdzielnia Niewiara Sp.j.;rkopiczko@example.org;+48 511 894 900;Szczecinek;60
48ef50c4-7733-4e10-bb31-4c0c9625fb62;Wojciech;Tywoniuk;Wysota Sp. z o.o.;kuczjuliusz@example.com;782 746 353;Żagań;41
6e1d65c7-f685-4576-8d20-84e4c02fdd4b;Olgierd;Pajdak;Owczarczak-Kajdan Sp. z o.o.;tbobrowicz@example.com;+48 734 986 188;Grudziądz;43
3962bfb1-c2c0-4a1b-98ec-94a38fbf6831;Dariusz;Czerepak;Spółdzielnia Erdmann-Korkosz Sp. z o.o.;njaje@example.net;+48 32 999 97 75;Elbląg;62
14f59d90-ba0f-4c28-8332-d90d6f276552;Apolonia;Słupik;PPUH Walusiak;marcelinaludwiniak@example.com;883 483 151;Olkusz;56
ae029a70-dd47-40e7-bf8c-8abe72be4efd;Liwia;Malisz;FPUH Stryjek-Sadura Sp.j.;angelika11@example.com;+48 502 735 320;Zawiercie;40
87f31ab2-c7c3-43ff-9b75-91092fa5c910;Franciszek;Jantos;FPUH Kozok-Perczak Sp.j.;gorzelanczyklukasz@example.net;782 296 120;Kołobrzeg;53
7c549565-45e6-4523-805b-cb9d331dd592;Leon;Iwańczyk;FPUH Kajdas S.A.;fchatys@example.com;793 549 460;Olkusz;46
